week_ending_date,state,avg_adm_all_covid_confirmed,pct_chg_avg_adm_all_covid_confirmed_per_100k,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,sum_adm_all_covid_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_percent_inpatient_beds_occupied_covid_confirmed,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2021-09-25,KS,86.14,-7.37,603.00,20.70,28104.00,572.71,7.35,-0.76,19.37,-0.64
2021-10-02,KS,75.57,-12.27,529.00,18.16,28633.00,514.00,6.59,-0.76,16.88,-2.50
2021-10-09,KS,64.29,-14.93,450.00,15.45,29083.00,462.57,5.91,-0.68,14.85,-2.03
2021-10-16,KS,65.14,1.33,456.00,15.65,29539.00,425.57,5.43,-0.48,12.97,-1.88
2021-10-23,KS,58.14,-10.75,407.00,13.97,29946.00,393.86,5.05,-0.38,12.31,-0.66
2021-10-30,KS,56.14,-3.44,393.00,13.49,30339.00,382.86,4.91,-0.15,11.83,-0.49
2021-11-06,KS,56.14,0.00,393.00,13.49,30732.00,356.86,4.58,-0.32,10.74,-1.09
2021-11-13,KS,66.57,18.58,466.00,16.00,31198.00,372.71,4.77,0.19,10.91,0.17
2021-11-20,KS,74.29,11.59,520.00,17.85,31718.00,427.14,5.47,0.70,11.75,0.85
2021-11-27,KS,80.71,8.65,565.00,19.39,32283.00,452.00,5.83,0.36,12.80,1.04
2021-12-04,KS,98.57,22.12,690.00,23.68,32973.00,565.71,7.27,1.44,15.32,2.53
2021-12-11,KS,105.57,7.10,739.00,25.37,33712.00,651.57,8.36,1.09,18.15,2.83
2021-12-18,KS,101.57,-3.79,711.00,24.41,34423.00,706.00,9.03,0.67,18.95,0.79
2021-12-25,KS,104.57,2.95,732.00,25.13,35155.00,734.00,9.42,0.38,21.74,2.79
2022-01-01,KS,123.00,17.62,861.00,29.55,36016.00,797.57,10.26,0.85,21.61,-0.13
2022-01-08,KS,146.71,19.28,1027.00,35.25,37043.00,896.14,11.62,1.35,21.58,-0.03
2022-01-15,KS,174.57,18.99,1222.00,41.95,38265.00,1086.29,13.68,2.07,24.08,2.51
2022-01-22,KS,189.14,8.35,1324.00,45.45,39589.00,1179.43,14.70,1.02,26.01,1.93
2022-01-29,KS,172.57,-8.76,1208.00,41.46,40797.00,1133.00,13.99,-0.71,23.80,-2.22
2022-02-05,KS,128.71,-25.41,901.00,30.93,41698.00,985.14,12.07,-1.92,21.81,-1.98
2022-02-12,KS,100.71,-21.75,705.00,24.20,42403.00,767.00,9.40,-2.68,16.61,-5.20
2022-02-19,KS,73.14,-27.38,512.00,17.57,42915.00,542.43,6.65,-2.75,9.79,-6.82
2022-02-26,KS,56.14,-23.24,393.00,13.49,43308.00,420.57,5.16,-1.49,8.49,-1.30
2022-03-05,KS,38.00,-32.32,266.00,9.13,43574.00,308.71,3.79,-1.37,6.59,-1.90
2022-03-12,KS,25.00,-34.21,175.00,6.01,43749.00,196.29,2.42,-1.37,3.76,-2.83
2022-03-19,KS,23.29,-6.86,163.00,5.60,43912.00,157.14,1.94,-0.48,2.84,-0.93
2022-03-26,KS,17.57,-24.54,123.00,4.22,44035.00,121.57,1.50,-0.44,2.31,-0.53
2022-04-02,KS,16.14,-8.13,113.00,3.88,44148.00,103.71,1.28,-0.22,1.54,-0.77
2022-04-09,KS,15.14,-6.19,106.00,3.64,44254.00,84.71,1.05,-0.23,1.57,0.04
2022-04-16,KS,11.71,-22.64,82.00,2.81,44336.00,75.57,0.94,-0.11,0.90,-0.67
2022-04-23,KS,9.29,-20.73,65.00,2.23,44401.00,51.29,0.64,-0.30,1.07,0.17
2022-04-30,KS,10.43,12.31,73.00,2.51,44474.00,58.00,0.72,0.09,0.91,-0.16
2022-05-07,KS,7.43,-28.77,52.00,1.78,44526.00,50.71,0.64,-0.08,1.05,0.14
2022-05-14,KS,16.57,123.08,116.00,3.98,44642.00,61.00,0.76,0.11,0.86,-0.18
2022-05-21,KS,16.43,-0.86,115.00,3.95,44757.00,65.71,0.82,0.06,1.04,0.17
2022-05-28,KS,21.57,31.30,151.00,5.18,44908.00,74.71,0.93,0.11,1.38,0.34
2022-06-04,KS,20.71,-3.97,145.00,4.98,45053.00,95.86,1.19,0.26,1.86,0.48
2022-06-11,KS,22.57,8.97,158.00,5.42,45211.00,116.29,1.44,0.25,1.84,-0.02
2022-06-18,KS,27.86,23.42,195.00,6.69,45406.00,132.57,1.65,0.20,2.19,0.35
2022-06-25,KS,30.43,9.23,213.00,7.31,45619.00,140.71,1.75,0.10,2.36,0.16
2022-07-02,KS,36.86,21.13,258.00,8.86,45877.00,170.29,2.12,0.37,2.02,-0.34
2022-07-09,KS,42.43,15.12,297.00,10.19,46174.00,201.71,2.51,0.39,3.00,0.98
2022-07-16,KS,51.43,21.21,360.00,12.36,46534.00,218.86,2.72,0.20,3.05,0.05
2022-07-23,KS,54.00,5.00,378.00,12.97,46912.00,238.71,2.97,0.26,3.48,0.43
2022-07-30,KS,52.14,-3.44,365.00,12.53,47277.00,240.14,2.99,0.02,2.97,-0.51
2022-08-06,KS,46.57,-10.68,326.00,11.19,47603.00,246.71,3.08,0.08,3.43,0.47
2022-08-13,KS,46.43,-0.31,325.00,11.16,47928.00,228.71,2.85,-0.23,3.46,0.03
2022-08-20,KS,37.29,-19.69,261.00,8.96,48189.00,215.29,2.67,-0.18,3.59,0.13
2022-08-27,KS,42.86,14.94,300.00,10.30,48489.00,205.14,2.56,-0.12,2.69,-0.90
2022-09-03,KS,35.86,-16.33,251.00,8.62,48740.00,198.00,2.48,-0.08,2.66,-0.04
2022-09-10,KS,33.43,-6.77,234.00,8.03,48974.00,180.86,2.26,-0.22,3.04,0.38
2022-09-17,KS,33.71,0.85,236.00,8.10,49210.00,175.00,2.18,-0.08,2.74,-0.30
2022-09-24,KS,34.71,2.97,243.00,8.34,49453.00,180.29,2.24,0.06,2.47,-0.27
2022-10-01,KS,24.29,-30.04,170.00,5.84,49623.00,164.71,2.05,-0.19,2.73,0.26
2022-10-08,KS,23.57,-2.94,165.00,5.66,49788.00,146.29,1.84,-0.21,1.79,-0.94
2022-10-15,KS,25.43,7.88,178.00,6.11,49966.00,137.43,1.71,-0.12,1.68,-0.11
2022-10-22,KS,26.43,3.93,185.00,6.35,50151.00,132.86,1.65,-0.06,1.51,-0.17
2022-10-29,KS,34.57,30.81,242.00,8.31,50393.00,156.43,1.94,0.29,2.37,0.86
2022-11-05,KS,27.14,-21.49,190.00,6.52,50583.00,149.57,1.86,-0.08,2.25,-0.12
2022-11-12,KS,31.86,17.37,223.00,7.65,50806.00,158.86,1.98,0.11,2.19,-0.06
2022-11-19,KS,27.57,-13.45,193.00,6.62,50999.00,153.00,1.90,-0.07,2.14,-0.06
2022-11-26,KS,35.00,26.94,245.00,8.41,51244.00,168.43,2.11,0.21,2.55,0.42
2022-12-03,KS,46.29,32.24,324.00,11.12,51568.00,234.71,2.93,0.81,3.62,1.06
2022-12-10,KS,52.29,12.96,366.00,12.56,51934.00,267.29,3.37,0.44,3.70,0.09
2022-12-17,KS,43.14,-17.49,302.00,10.37,52236.00,244.14,3.16,-0.21,4.55,0.85
2022-12-24,KS,45.86,6.29,321.00,11.02,52557.00,259.14,3.28,0.11,4.56,0.01
2022-12-31,KS,44.43,-3.12,311.00,10.68,52868.00,263.57,3.36,0.09,4.46,-0.10
2023-01-07,KS,41.00,-7.72,287.00,9.85,53155.00,272.71,3.43,0.07,4.88,0.41
2023-01-14,KS,30.29,-26.13,212.00,7.28,53367.00,218.14,2.74,-0.70,3.73,-1.14
2023-01-21,KS,29.29,-3.30,205.00,7.04,53572.00,186.29,2.34,-0.39,3.27,-0.46
2023-01-28,KS,27.29,-6.83,191.00,6.56,53763.00,168.43,2.13,-0.22,2.64,-0.63
2023-02-04,KS,27.71,1.57,194.00,6.66,53957.00,154.00,1.94,-0.19,2.66,0.02
2023-02-11,KS,34.29,23.71,240.00,8.24,54197.00,161.00,2.04,0.10,3.02,0.36
2023-02-18,KS,33.43,-2.50,234.00,8.03,54431.00,156.71,1.98,-0.05,3.11,0.09
2023-02-25,KS,29.71,-11.11,208.00,7.14,54639.00,149.14,1.89,-0.10,3.03,-0.08
2023-03-04,KS,36.00,21.15,252.00,8.65,54891.00,162.43,2.05,0.17,3.01,-0.03
2023-03-11,KS,29.14,-19.05,204.00,7.00,55095.00,149.29,1.89,-0.16,2.89,-0.12
2023-03-18,KS,26.14,-10.29,183.00,6.28,55278.00,148.71,1.89,0.00,3.00,0.11
2023-03-25,KS,27.43,4.92,192.00,6.59,55470.00,153.71,1.94,0.05,3.52,0.51
2023-04-01,KS,21.00,-23.44,147.00,5.05,55617.00,127.71,1.60,-0.34,2.09,-1.43
2023-04-08,KS,15.86,-24.49,111.00,3.81,55728.00,95.29,1.19,-0.41,1.94,-0.15
2023-04-15,KS,18.57,17.12,130.00,4.46,55858.00,94.00,1.18,-0.01,1.41,-0.53
2023-04-22,KS,11.57,-37.69,81.00,2.78,55939.00,76.00,0.95,-0.23,1.40,-0.01
2023-04-29,KS,9.86,-14.81,69.00,2.37,56008.00,64.86,0.81,-0.14,1.49,0.09
2023-05-06,KS,10.00,1.45,70.00,2.40,56078.00,62.00,0.78,-0.03,1.22,-0.26
2023-05-13,KS,11.00,10.00,77.00,2.64,56155.00,59.71,0.75,-0.03,0.85,-0.38
2023-05-20,KS,7.29,-33.77,51.00,1.75,56206.00,48.29,0.61,-0.14,0.56,-0.29
2023-05-27,KS,5.00,-31.37,35.00,1.20,56241.00,38.00,0.48,-0.13,0.19,-0.37
2023-06-03,KS,5.71,14.29,40.00,1.37,56281.00,38.14,0.48,0.00,0.38,0.19
2023-06-10,KS,6.14,7.50,43.00,1.48,56324.00,34.43,0.44,-0.05,0.56,0.18
2023-06-17,KS,3.57,-41.86,25.00,0.86,56349.00,30.71,0.40,-0.04,0.46,-0.11
2023-06-24,KS,2.71,-24.00,19.00,0.65,56368.00,27.57,0.35,-0.05,0.43,-0.03
2023-07-01,KS,4.86,78.95,34.00,1.17,56402.00,29.14,0.37,0.02,0.47,0.04
2023-07-08,KS,3.86,-20.59,27.00,0.93,56429.00,17.43,0.22,-0.15,0.28,-0.19
2023-07-15,KS,5.86,51.85,41.00,1.41,56470.00,24.29,0.31,0.09,0.36,0.08
2023-07-22,KS,3.43,-41.46,24.00,0.82,56494.00,23.43,0.30,-0.01,0.35,-0.01
2023-07-29,KS,5.57,62.50,39.00,1.34,56533.00,28.14,0.36,0.06,0.53,0.18
2023-08-05,KS,7.29,30.77,51.00,1.75,56584.00,42.00,0.54,0.18,0.78,0.25
2023-08-12,KS,7.43,1.96,52.00,1.78,56636.00,41.57,0.53,-0.00,0.53,-0.25
2023-08-19,KS,8.14,9.62,57.00,1.96,56693.00,45.86,0.59,0.05,0.51,-0.02
2023-08-26,KS,14.43,77.19,101.00,3.47,56794.00,67.86,0.87,0.28,0.86,0.34
2023-09-02,KS,15.00,3.96,105.00,3.60,56899.00,69.71,0.89,0.02,0.91,0.05
2023-09-09,KS,19.71,31.43,138.00,4.74,57037.00,87.86,1.12,0.23,1.29,0.38
2023-09-16,KS,18.57,-5.80,130.00,4.46,57167.00,106.29,1.36,0.24,1.58,0.29
2023-09-23,KS,19.71,6.15,138.00,4.74,57305.00,101.86,1.31,-0.05,1.41,-0.17
2023-09-30,KS,15.86,-19.57,111.00,3.81,57416.00,86.29,1.12,-0.19,1.31,-0.10
2023-10-07,KS,17.57,10.81,123.00,4.22,57539.00,89.71,1.16,0.04,1.24,-0.07
2023-10-14,KS,16.57,-5.69,116.00,3.98,57655.00,77.86,1.00,-0.15,1.14,-0.10
2023-10-21,KS,25.14,51.72,176.00,6.04,57831.00,78.71,1.02,0.01,1.10,-0.04
2023-10-28,KS,33.14,31.82,232.00,7.96,58063.00,92.86,1.19,0.18,1.36,0.26
2023-11-04,KS,30.43,-8.19,213.00,7.31,58276.00,117.43,1.51,0.31,1.66,0.30
2023-11-11,KS,30.00,-1.41,210.00,7.21,58486.00,145.00,1.86,0.35,1.66,0.00
2023-11-18,KS,33.29,10.95,233.00,8.00,58719.00,145.71,1.87,0.01,2.46,0.80
2023-11-25,KS,28.14,-15.45,197.00,6.76,58916.00,155.14,2.01,0.14,2.78,0.32
2023-12-02,KS,31.29,11.17,219.00,7.52,59135.00,158.71,2.07,0.06,2.02,-0.76
2023-12-09,KS,37.14,18.72,260.00,8.92,59395.00,163.86,2.19,0.12,3.28,1.26
2023-12-16,KS,41.00,10.38,287.00,9.85,59682.00,178.57,2.38,0.19,3.56,0.28
2023-12-23,KS,39.14,-4.53,274.00,9.41,59956.00,197.71,2.64,0.26,2.67,-0.89
2023-12-30,KS,45.86,17.15,321.00,11.02,60277.00,208.14,2.79,0.16,2.89,0.23
2024-01-06,KS,46.29,0.93,324.00,11.12,60601.00,190.86,2.57,-0.22,2.63,-0.26
2024-01-13,KS,29.43,-36.42,206.00,7.07,60807.00,160.43,2.24,-0.33,2.65,0.02
2020-08-08,KY,159.71,-2.10,1118.00,25.02,1230.00,331.29,3.25,0.19,8.01,0.63
2020-08-15,KY,224.43,40.52,1571.00,35.16,2801.00,405.14,3.70,0.44,8.15,0.13
2020-08-22,KY,185.86,-17.19,1301.00,29.12,4102.00,394.43,3.50,-0.20,9.33,1.18
2020-08-29,KY,255.71,37.59,1790.00,40.07,5892.00,382.00,3.35,-0.14,9.20,-0.13
2020-09-05,KY,219.43,-14.19,1536.00,34.38,7428.00,377.43,3.29,-0.06,7.92,-1.28
2020-09-12,KY,309.00,40.82,2163.00,48.41,9591.00,383.71,3.27,-0.02,7.73,-0.19
2020-09-19,KY,176.43,-42.90,1235.00,27.64,10826.00,356.29,3.02,-0.25,6.75,-0.98
2020-09-26,KY,158.71,-10.04,1111.00,24.87,11937.00,377.57,3.19,0.17,7.33,0.58
2020-10-03,KY,134.29,-15.39,940.00,21.04,12877.00,417.57,3.56,0.37,7.76,0.43
2020-10-10,KY,276.57,105.96,1936.00,43.33,14813.00,499.29,4.24,0.68,9.97,2.21
2020-10-17,KY,156.00,-43.60,1092.00,24.44,15905.00,559.57,4.69,0.45,11.08,1.11
2020-10-24,KY,197.14,26.37,1380.00,30.89,17285.00,646.29,5.45,0.76,12.38,1.30
2020-10-31,KY,235.29,19.35,1647.00,36.86,18932.00,807.00,6.78,1.33,13.92,1.54
2020-11-07,KY,286.29,21.68,2004.00,44.86,20936.00,880.14,7.50,0.72,16.27,2.35
2020-11-14,KY,324.00,13.17,2268.00,50.76,23204.00,1045.57,8.84,1.33,17.39,1.12
2020-11-21,KY,362.29,11.82,2536.00,56.76,25740.00,1238.29,10.46,1.62,20.54,3.15
2020-11-28,KY,379.71,4.81,2658.00,59.49,28398.00,1413.43,11.82,1.37,22.12,1.59
2020-12-05,KY,422.43,11.25,2957.00,66.19,31355.00,1460.71,12.36,0.53,23.35,1.23
2020-12-12,KY,415.43,-1.66,2908.00,65.09,34263.00,1504.57,12.62,0.26,22.63,-0.72
2020-12-19,KY,422.86,1.79,2960.00,66.25,37223.00,1573.86,12.88,0.25,21.31,-1.32
2020-12-26,KY,401.29,-5.10,2809.00,62.87,40032.00,1456.71,11.86,-1.02,19.50,-1.81
2021-01-02,KY,440.71,9.83,3085.00,69.05,43117.00,1470.86,11.86,0.00,18.81,-0.69
2021-01-09,KY,436.57,-0.94,3056.00,68.40,46173.00,1586.43,12.75,0.89,18.75,-0.06
2021-01-16,KY,447.86,2.59,3135.00,70.17,49308.00,1516.29,12.18,-0.56,18.08,-0.67
2021-01-23,KY,392.00,-12.47,2744.00,61.42,52052.00,1491.00,11.94,-0.24,18.62,0.54
2021-01-30,KY,367.43,-6.27,2572.00,57.57,54624.00,1379.29,11.05,-0.89,16.97,-1.65
2021-02-06,KY,315.71,-14.07,2210.00,49.47,56834.00,1066.14,9.38,-1.67,15.14,-1.83
2021-02-13,KY,268.00,-15.11,1876.00,41.99,58710.00,1029.71,8.25,-1.12,13.14,-2.00
2021-02-20,KY,226.29,-15.57,1584.00,35.45,60294.00,860.00,6.86,-1.39,12.07,-1.07
2021-02-27,KY,208.71,-7.77,1461.00,32.70,61755.00,760.43,6.08,-0.79,10.31,-1.76
2021-03-06,KY,173.00,-17.11,1211.00,27.11,62966.00,575.29,4.59,-1.49,7.99,-2.32
2021-03-13,KY,151.71,-12.30,1062.00,23.77,64028.00,464.00,3.70,-0.89,6.57,-1.42
2021-03-20,KY,124.86,-17.70,874.00,19.56,64902.00,396.00,3.16,-0.54,5.07,-1.50
2021-03-27,KY,106.14,-14.99,743.00,16.63,65645.00,359.71,2.87,-0.29,4.40,-0.67
2021-04-03,KY,109.29,2.96,765.00,17.12,66410.00,331.00,2.64,-0.23,4.08,-0.32
2021-04-10,KY,125.57,14.90,879.00,19.67,67289.00,324.29,2.60,-0.04,4.56,0.48
2021-04-17,KY,124.86,-0.57,874.00,19.56,68163.00,346.14,2.76,0.16,4.59,0.03
2021-04-24,KY,117.86,-5.61,825.00,18.47,68988.00,357.71,2.85,0.10,5.02,0.43
2021-05-01,KY,120.29,2.06,842.00,18.85,69830.00,367.43,2.93,0.08,4.85,-0.17
2021-05-08,KY,120.00,-0.24,840.00,18.80,70670.00,371.00,2.94,0.01,4.89,0.03
2021-05-15,KY,116.86,-2.62,818.00,18.31,71488.00,347.14,2.76,-0.19,5.07,0.18
2021-05-22,KY,104.71,-10.39,733.00,16.41,72221.00,324.00,2.58,-0.18,4.95,-0.12
2021-05-29,KY,101.29,-3.27,709.00,15.87,72930.00,299.71,2.39,-0.18,4.70,-0.25
2021-06-05,KY,97.00,-4.23,679.00,15.20,73609.00,259.86,2.07,-0.32,4.22,-0.49
2021-06-12,KY,103.71,6.92,726.00,16.25,74335.00,221.71,1.77,-0.31,3.48,-0.74
2021-06-19,KY,88.71,-14.46,621.00,13.90,74956.00,186.86,1.49,-0.28,3.05,-0.42
2021-06-26,KY,78.57,-11.43,550.00,12.31,75506.00,168.29,1.34,-0.15,2.67,-0.38
2021-07-03,KY,75.57,-3.82,529.00,11.84,76035.00,162.71,1.30,-0.04,2.77,0.10
2021-07-10,KY,74.43,-1.51,521.00,11.66,76556.00,184.00,1.46,0.17,3.12,0.35
2021-07-17,KY,94.14,26.49,659.00,14.75,77215.00,225.14,1.79,0.33,3.02,-0.10
2021-07-24,KY,99.57,5.77,697.00,15.60,77912.00,346.29,2.76,0.96,5.46,2.44
2021-07-31,KY,162.71,63.41,1139.00,25.49,79051.00,527.29,4.21,1.45,8.61,3.16
2021-08-07,KY,245.71,51.01,1720.00,38.50,80771.00,821.00,6.54,2.34,12.36,3.74
2021-08-14,KY,332.29,35.23,2326.00,52.06,83097.00,1226.86,9.76,3.21,16.56,4.21
2021-08-21,KY,424.14,27.64,2969.00,66.46,86066.00,1540.14,14.13,4.37,23.47,6.91
2021-08-28,KY,487.14,14.85,3410.00,76.33,89476.00,1864.71,18.90,4.77,29.34,5.87
2021-09-04,KY,552.86,13.49,3870.00,86.62,93346.00,2043.43,20.90,2.00,33.23,3.89
2021-09-11,KY,600.14,8.55,4201.00,94.03,97547.00,2219.14,22.40,1.50,33.24,0.00
2021-09-18,KY,493.00,-17.85,3451.00,77.24,100998.00,2228.00,22.24,-0.17,34.48,1.24
2021-09-25,KY,287.43,-41.70,2012.00,45.03,103010.00,2008.86,20.15,-2.09,33.17,-1.31
2021-10-02,KY,224.71,-21.82,1573.00,35.21,104583.00,1715.86,17.31,-2.84,27.90,-5.27
2021-10-09,KY,185.29,-17.55,1297.00,29.03,105880.00,1383.29,13.93,-3.38,23.73,-4.17
2021-10-16,KY,148.71,-19.74,1041.00,23.30,106921.00,1178.00,11.93,-2.00,20.30,-3.43
2021-10-23,KY,137.71,-7.40,964.00,21.58,107885.00,953.29,9.67,-2.25,17.12,-3.18
2021-10-30,KY,118.86,-13.69,832.00,18.62,108717.00,758.71,7.70,-1.98,14.70,-2.42
2021-11-06,KY,99.57,-16.23,697.00,15.60,109414.00,649.57,6.63,-1.07,11.94,-2.75
2021-11-13,KY,100.86,1.29,706.00,15.80,110120.00,622.43,6.26,-0.37,10.76,-1.18
2021-11-20,KY,123.29,22.24,863.00,19.32,110983.00,664.57,6.66,0.40,11.44,0.68
2021-11-27,KY,123.86,0.46,867.00,19.41,111850.00,732.29,7.48,0.83,12.09,0.65
2021-12-04,KY,133.43,7.73,934.00,20.91,112784.00,835.29,8.45,0.96,14.84,2.76
2021-12-11,KY,123.14,-7.71,862.00,19.29,113646.00,1016.00,10.43,1.98,17.45,2.61
2021-12-18,KY,115.43,-6.26,808.00,18.09,114454.00,1054.43,10.99,0.56,17.31,-0.13
2021-12-25,KY,130.00,12.62,910.00,20.37,115364.00,1064.57,11.14,0.14,17.95,0.63
2022-01-01,KY,158.71,22.09,1111.00,24.87,116475.00,1246.71,13.04,1.91,19.21,1.26
2022-01-08,KY,199.43,25.65,1396.00,31.25,117871.00,1487.00,15.53,2.48,20.94,1.73
2022-01-15,KY,240.00,20.34,1680.00,37.60,119551.00,1774.71,18.29,2.77,23.69,2.74
2022-01-22,KY,271.43,13.10,1900.00,42.53,121451.00,2079.57,21.22,2.92,23.67,-0.01
2022-01-29,KY,289.71,6.74,2028.00,45.39,123479.00,2273.29,22.60,1.38,25.47,1.80
2022-02-05,KY,245.71,-15.19,1720.00,38.50,125199.00,2200.43,21.83,-0.77,24.13,-1.33
2022-02-12,KY,218.71,-10.99,1531.00,34.27,126730.00,1949.57,19.09,-2.74,21.09,-3.04
2022-02-19,KY,152.29,-30.37,1066.00,23.86,127796.00,1528.14,14.89,-4.20,17.60,-3.49
2022-02-26,KY,124.43,-18.29,871.00,19.50,128667.00,1131.57,10.99,-3.90,14.09,-3.51
2022-03-05,KY,83.00,-33.30,581.00,13.00,129248.00,737.43,7.25,-3.74,9.72,-4.37
2022-03-12,KY,61.71,-25.65,432.00,9.67,129680.00,512.00,5.03,-2.22,6.70,-3.02
2022-03-19,KY,51.00,-17.36,357.00,7.99,130037.00,335.14,3.30,-1.73,4.56,-2.14
2022-03-26,KY,35.43,-30.53,248.00,5.55,130285.00,249.71,2.45,-0.85,3.50,-1.06
2022-04-02,KY,27.29,-22.98,191.00,4.28,130476.00,190.00,1.89,-0.56,2.41,-1.09
2022-04-09,KY,25.00,-8.38,175.00,3.92,130651.00,150.14,1.53,-0.36,1.62,-0.79
2022-04-16,KY,21.57,-13.71,151.00,3.38,130802.00,126.29,1.25,-0.28,1.05,-0.57
2022-04-23,KY,21.00,-2.65,147.00,3.29,130949.00,119.00,1.17,-0.08,0.84,-0.21
2022-04-30,KY,17.86,-14.97,125.00,2.80,131074.00,118.14,1.17,-0.01,1.03,0.19
2022-05-07,KY,18.29,2.40,128.00,2.87,131202.00,135.14,1.32,0.15,1.18,0.15
2022-05-14,KY,28.57,56.25,200.00,4.48,131402.00,155.86,1.44,0.12,1.32,0.14
2022-05-21,KY,40.57,42.00,284.00,6.36,131686.00,185.00,1.71,0.27,1.54,0.22
2022-05-28,KY,50.71,25.00,355.00,7.95,132041.00,230.57,2.11,0.40,1.43,-0.11
2022-06-04,KY,52.00,2.54,364.00,8.15,132405.00,264.57,2.42,0.31,1.93,0.49
2022-06-11,KY,60.00,15.38,420.00,9.40,132825.00,333.14,3.03,0.61,2.71,0.78
2022-06-18,KY,67.14,11.90,470.00,10.52,133295.00,347.71,3.15,0.12,2.88,0.18
2022-06-25,KY,67.14,0.00,470.00,10.52,133765.00,361.86,3.29,0.14,3.03,0.14
2022-07-02,KY,71.00,5.74,497.00,11.12,134262.00,407.29,3.64,0.35,3.17,0.14
2022-07-09,KY,85.00,19.72,595.00,13.32,134857.00,468.86,4.23,0.59,3.79,0.62
2022-07-16,KY,101.29,19.16,709.00,15.87,135566.00,523.29,4.73,0.50,4.53,0.74
2022-07-23,KY,105.00,3.67,735.00,16.45,136301.00,588.71,5.30,0.57,4.91,0.38
2022-07-30,KY,113.71,8.30,796.00,17.82,137097.00,607.29,5.56,0.26,5.75,0.84
2022-08-06,KY,115.71,1.76,810.00,18.13,137907.00,654.57,5.84,0.29,5.15,-0.60
2022-08-13,KY,116.14,0.37,813.00,18.20,138720.00,631.71,5.64,-0.20,4.46,-0.69
2022-08-20,KY,109.00,-6.15,763.00,17.08,139483.00,590.86,5.40,-0.24,4.90,0.44
2022-08-27,KY,111.57,2.36,781.00,17.48,140264.00,609.43,5.52,0.11,5.53,0.63
2022-09-03,KY,113.00,1.28,791.00,17.70,141055.00,610.86,5.51,-0.01,5.45,-0.08
2022-09-10,KY,98.86,-12.52,692.00,15.49,141747.00,611.29,5.41,-0.10,5.54,0.09
2022-09-17,KY,77.14,-21.97,540.00,12.09,142287.00,477.57,4.34,-1.07,4.68,-0.86
2022-09-24,KY,70.86,-8.15,496.00,11.10,142783.00,405.14,3.68,-0.66,3.87,-0.81
2022-10-01,KY,54.71,-22.78,383.00,8.57,143166.00,349.86,3.14,-0.54,3.01,-0.86
2022-10-08,KY,46.86,-14.36,328.00,7.34,143494.00,296.29,2.66,-0.48,2.53,-0.48
2022-10-15,KY,47.43,1.22,332.00,7.43,143826.00,264.57,2.42,-0.24,1.85,-0.68
2022-10-22,KY,46.29,-2.41,324.00,7.25,144150.00,260.57,2.35,-0.07,2.41,0.57
2022-10-29,KY,43.71,-5.56,306.00,6.85,144456.00,261.86,2.34,-0.00,2.11,-0.31
2022-11-05,KY,58.57,33.99,410.00,9.18,144866.00,309.57,2.77,0.42,2.24,0.14
2022-11-12,KY,54.86,-6.34,384.00,8.60,145250.00,321.14,2.90,0.14,2.33,0.08
2022-11-19,KY,41.71,-23.96,292.00,6.54,145542.00,279.43,2.68,-0.22,2.55,0.23
2022-11-26,KY,45.43,8.90,318.00,7.12,145860.00,240.86,2.39,-0.29,2.10,-0.45
2022-12-03,KY,68.00,49.69,476.00,10.65,146336.00,347.00,3.46,1.07,3.41,1.31
2022-12-10,KY,57.86,-14.92,405.00,9.07,146741.00,349.57,3.53,0.07,3.16,-0.25
2022-12-17,KY,62.57,8.15,438.00,9.80,147179.00,382.29,3.69,0.16,3.12,-0.04
2022-12-24,KY,59.71,-4.57,418.00,9.36,147597.00,427.29,3.76,0.07,3.32,0.20
2022-12-31,KY,87.86,47.13,615.00,13.77,148212.00,474.29,4.34,0.58,3.92,0.60
2023-01-07,KY,80.86,-7.97,566.00,12.67,148778.00,513.00,4.56,0.22,4.35,0.43
2023-01-14,KY,66.00,-18.37,462.00,10.34,149240.00,459.00,4.06,-0.49,4.24,-0.11
2023-01-21,KY,58.14,-11.90,407.00,9.11,149647.00,384.29,3.41,-0.66,3.80,-0.44
2023-01-28,KY,55.86,-3.93,391.00,8.75,150038.00,347.29,3.12,-0.28,3.79,-0.01
2023-02-04,KY,60.57,8.44,424.00,9.49,150462.00,358.86,3.17,0.05,3.47,-0.31
2023-02-11,KY,60.43,-0.24,423.00,9.47,150885.00,347.29,3.06,-0.11,3.14,-0.33
2023-02-18,KY,62.43,3.31,437.00,9.78,151322.00,383.14,3.33,0.27,3.16,0.02
2023-02-25,KY,48.71,-21.97,341.00,7.63,151663.00,328.57,2.90,-0.44,2.90,-0.26
2023-03-04,KY,46.43,-4.69,325.00,7.27,151988.00,305.57,2.65,-0.24,2.58,-0.32
2023-03-11,KY,33.43,-28.00,234.00,5.24,152222.00,245.57,2.12,-0.53,2.34,-0.24
2023-03-18,KY,32.14,-3.85,225.00,5.04,152447.00,207.00,1.84,-0.28,2.12,-0.22
2023-03-25,KY,28.43,-11.56,199.00,4.45,152646.00,205.00,1.81,-0.02,1.88,-0.24
2023-04-01,KY,26.43,-7.04,185.00,4.14,152831.00,186.86,1.67,-0.14,1.60,-0.28
